"ID";"year";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12"
"TUCHORAZ";1901;85,04;64,84;91,02;48,8;71,08;93,83;81,11;15,61;28,41;56,69;22,87;58,26
"TUCHORAZ";1902;15,38;28,89;60,11;94,13;32,87;52,21;74,89;50,69;29,87;57,32;61,63;51,26
"TUCHORAZ";1903;51,14;18,83;49,8;46,7;44,8;63,6;80,11;55,55;35,57;52,48;40,03;51,43
"TUCHORAZ";1904;19,48;30,23;16,96;65,68;56,56;63,83;128,7;84,38;51,32;54,23;2,66;67,53
"TUCHORAZ";1905;21,91;39,12;22,98;70,54;74,61;27,19;12,96;11,45;47,22;57,32;44,23;30,06
"TUCHORAZ";1906;30,78;32,41;42,06;47,31;55,66;66,44;97,79;100,25;54,57;53,69;61,31;22,65
"TUCHORAZ";1907;50,48;28,18;62,79;16,52;93,22;67,7;51,77;50,15;158,28;18,09;36,08;19,46
"TUCHORAZ";1908;34,96;14,54;40,02;58,79;45,73;99,51;144,21;52,55;36,41;22,43;25,82;27,16
"TUCHORAZ";1909;24,41;37,52;29,17;44,78;73,22;72,7;60,57;57,12;50,3;1,48;30;51,42
"TUCHORAZ";1910;23,61;60,34;29,47;65,83;50,33;74,52;153,27;47,12;76,03;19,75;36,89;9,98
"TUCHORAZ";1911;19,94;27,39;23,54;29,49;70,96;144,64;87,62;78,51;138,74;16,03;39,78;73,76
"TUCHORAZ";1912;30,09;40,28;31,44;24,32;44,83;19,37;23,46;20,67;59,27;23,96;92,69;33,96
"TUCHORAZ";1913;34;34,83;36,29;32,34;46,78;128,39;53,13;165,95;40,07;38,88;32,61;64,87
"TUCHORAZ";1914;23,43;12,07;25,67;28,45;36,58;105,54;75,67;78,78;39,54;15,89;33,84;38,56
"TUCHORAZ";1915;24,91;16,09;62,25;26,33;102,88;74,27;117,98;67,93;56,03;49,29;44,43;68,03
"TUCHORAZ";1916;52,83;38,92;53,98;97,42;43,71;77,36;78,93;125,92;74,28;103,57;11,07;55,03
"TUCHORAZ";1917;62,67;39,02;58,06;36,52;47,74;169,33;101,19;93,28;35,9;33,87;63,14;43,28
"TUCHORAZ";1918;60,37;17,95;47,7;120,62;34,91;29,22;38,14;51,86;23,33;40,69;43,67;65,58
"TUCHORAZ";1919;28,91;44,43;10,18;70,46;26,44;51,47;124,81;59,85;38,49;42,81;23,57;27,2
"TUCHORAZ";1920;24,73;25,55;52,71;60,82;54,45;120,45;35,76;49,24;26,39;83,48;22,79;66,9
"TUCHORAZ";1921;95,66;25,08;26,04;80,58;86,45;43,45;81,25;108,19;26,29;7,67;102,01;75,79
"TUCHORAZ";1922;59;28,2;16,28;71,77;18,92;95,82;48,34;63,41;7,57;32,15;1,68;52,39
"TUCHORAZ";1923;40,83;40,2;77,66;26,53;4,04;59,35;96,1;114,49;103,32;73,49;19,65;22,8
"TUCHORAZ";1924;58,26;33,69;15,85;68,51;75,45;100,75;63,94;40,55;25,99;101,27;46,25;44,03
"TUCHORAZ";1925;24,02;30,82;37,2;44,04;68,84;101,92;31,01;61,22;54,94;28,73;46,59;52,38
"TUCHORAZ";1926;20,65;22,3;53,85;40,67;70,73;43,21;120,99;154,24;32,78;92,38;42,44;19,3
"TUCHORAZ";1927;39,66;32,3;30,87;26,17;114,67;238,08;123,54;53,73;46,97;56,16;37,07;46,02
"TUCHORAZ";1928;42,27;15,27;65,34;117,57;19,56;56,96;58,5;40,7;71,3;28,02;30,23;45,75
"TUCHORAZ";1929;40,41;46,04;25,88;112,62;86,1;53,22;23,7;118,58;39,59;25,58;33,5;16,92
"TUCHORAZ";1930;40,94;31,18;7,53;18,72;71,35;38,96;112,72;82,91;15,74;39,59;65,84;53,84
"TUCHORAZ";1931;20,66;1,93;26,89;78,76;73,77;34,72;54,95;70,56;51,4;106,28;37,23;46,65
"TUCHORAZ";1932;29,64;31,67;30;46,04;47,41;87,79;118,41;58,81;64,38;23,58;61,14;45,96
"TUCHORAZ";1933;31,93;8,97;15,07;36,35;147,15;93,08;82,3;48,9;36,96;47,55;7,56;41,43
"TUCHORAZ";1934;18,38;49,51;5,15;35,64;50,78;85,88;66,93;47,98;17,84;42,46;24,32;6,56
"TUCHORAZ";1935;24,43;26,24;23,88;45,62;14,65;111,23;28,28;132,77;35,83;51,34;21,55;16,51
"TUCHORAZ";1936;31,42;41,85;50,65;51,71;54,3;35,74;22,07;19,98;43,91;141,38;33,89;35,33
"TUCHORAZ";1937;44,5;33,26;17,77;48,76;90,79;57,94;135,25;46,7;65,47;50,6;48;13,12
"TUCHORAZ";1938;29,11;68,1;42,98;82,66;31,53;67,58;84,82;91,78;73,23;25,79;38,57;17,84
"TUCHORAZ";1939;62,65;22,34;24,19;32,24;75,71;82,04;69,49;169,99;52;39,41;28,21;34,96
"TUCHORAZ";1940;26,13;24,09;64,19;21,5;112,06;113,68;102,59;71,75;96,53;73,39;55,26;32,83
"TUCHORAZ";1941;20,08;21,55;64,53;25,29;109,04;49;142,01;94,89;127,76;63,49;72,21;84,41
"TUCHORAZ";1942;65,59;58,36;61,32;133,76;101,99;79,34;58,53;91,8;46,45;117,06;41,51;55,12
"TUCHORAZ";1943;27,17;29,07;12,78;34,49;103,77;75,61;81,49;47,91;35,34;70,42;27,1;58,5
"TUCHORAZ";1944;15,59;15,12;15,13;41,06;38,88;78,46;37,18;86,45;44,06;1,88;35,49;11,87
"TUCHORAZ";1945;52,18;54,84;59,88;37,2;48,52;108,59;138,76;39,3;57,39;87,29;21,95;16,3
"TUCHORAZ";1946;28,12;40,66;34,2;60,11;102,08;55,1;39,56;118,15;51,94;55,89;45,87;32,86
"TUCHORAZ";1947;21,11;53,67;14,81;13,65;96,43;79,71;142,93;110,13;38,26;89,27;52,76;28,69
"TUCHORAZ";1948;25,51;51,5;35,72;20,49;27,2;47,58;30,92;8,73;17,45;7,13;18,92;46,03
"TUCHORAZ";1949;67,21;90,49;18,6;19,45;92,87;54,11;80,81;148,06;5,95;41,32;72,45;67,95
"TUCHORAZ";1950;19,3;21,68;50,46;43,8;107;99,08;63,14;61,14;28,7;4,19;14,03;11,01
"TUCHORAZ";1951;51,13;34,54;13,34;44,43;87,04;29,27;146,56;36,93;58,13;51,25;45,88;44,15
"TUCHORAZ";1952;32,73;14,33;55,35;30,38;84,02;103,5;38,64;98,38;12,33;2,93;63,28;42,46
"TUCHORAZ";1953;36,54;34,11;58,42;26,96;66,66;73,16;28,11;72,83;78,6;64,48;33,74;31,14
"TUCHORAZ";1954;52,31;33,93;14,4;13,08;53,38;105,01;126,64;34,41;10,85;14,22;66,39;46,69
"TUCHORAZ";1955;42,15;5,26;23,99;58,43;64,14;60,17;182,25;55,27;76,01;54,46;4,7;11,75
"TUCHORAZ";1956;33,13;34,35;36,14;53,52;58,16;55,2;147,24;69,06;78,93;16,29;20,78;68,34
"TUCHORAZ";1957;22,13;31,1;28,07;62,72;26,9;166,7;30,68;82,36;25,63;139,39;17,87;61,02
"TUCHORAZ";1958;28,37;43,96;68,04;28,44;28,16;41,33;224,18;69,09;64,22;5,07;43,16;39,92
"TUCHORAZ";1959;47,5;56,69;51,26;42,66;102,83;129,34;133,66;74,51;67,05;75,41;23,95;30,58
"TUCHORAZ";1960;23,11;10,42;12,6;36,93;65,22;67,52;92,3;57,27;4,85;10,94;15,75;51,46
"TUCHORAZ";1961;14,85;38,91;40,14;78,36;104,48;75,72;71,64;73,7;33,24;53,68;35,37;30,13
"TUCHORAZ";1962;26,41;41,62;37,82;44,62;102,67;17,77;97,65;44,18;46,93;24,13;27,71;25,14
"TUCHORAZ";1963;20,12;18,82;33,34;21,21;59,61;142,48;30,92;60,08;58,99;15,64;39,41;6,86
"TUCHORAZ";1964;18,6;22,65;39,02;40,79;63,58;97,32;28,25;128,61;24,46;115,67;45,37;25,54
"TUCHORAZ";1965;47,04;33,02;53,9;89,77;168,35;85,76;101,19;80,38;38,73;9,36;56,86;67,52
"TUCHORAZ";1966;26,7;49,96;50,29;55,34;70,19;85,04;136,52;179,83;26,91;53,97;28,86;64,48
"TUCHORAZ";1967;35,66;34,36;33,42;41,22;171,42;63,83;62,17;59,43;127,16;25,07;27,24;69,33
"TUCHORAZ";1968;56,65;25,76;34,32;41,94;67,81;94,54;61,2;132,76;42,74;36,92;62,43;21,96
"TUCHORAZ";1969;35,15;36,41;51,95;40,14;59,28;89,56;32,19;48,12;7,84;14,67;54,12;28,32
"TUCHORAZ";1970;13,19;85,04;62,03;68,46;60,22;77,2;37,57;106,14;31,83;59,07;62,97;37,07
"TUCHORAZ";1971;8,92;20,95;28,43;31,68;105,13;138,69;15,79;44,98;39,16;18,39;53,65;24,2
"TUCHORAZ";1972;24,06;13,15;21,78;49,17;114,01;109,71;60,94;38,26;83,38;15,57;17,16;2,38
"TUCHORAZ";1973;21,1;30,53;19,15;60,37;50,83;82,91;113,36;15,97;11,09;34,72;29,26;32,8
"TUCHORAZ";1974;38,47;19,44;31,79;13,47;105,27;121,09;86,3;98,15;35,37;105,05;38,94;102,42
"TUCHORAZ";1975;30,09;20,45;44,87;33,6;81,72;106,39;78,54;61,27;20,37;36,23;51,73;19,98
"TUCHORAZ";1976;71,13;12,54;28,79;21,78;61,85;47,29;26,44;47,61;48,01;64,52;63,29;19,94
"TUCHORAZ";1977;73,95;44,62;24,31;44,62;52,71;110,08;126,91;194,54;38,22;20,95;68,35;18,35
"TUCHORAZ";1978;29,55;17,02;24,96;44,9;118,89;42,7;53,76;101,95;63,44;40,14;20,3;49,93
"TUCHORAZ";1979;38,04;30,27;71,96;56,65;22,18;177,05;66,15;46,89;116,29;16,4;62,32;54,3
"TUCHORAZ";1980;26,52;33,52;44,47;93,17;52,82;97,72;153,17;34,93;56,28;78,65;41,44;46,06
"TUCHORAZ";1981;49,28;33,49;52,78;37,5;77,06;29,88;264,26;46,31;48,91;104,3;47,76;57,84
"TUCHORAZ";1982;30,02;8,09;51,59;30,92;40,61;68,46;80,78;73,77;13,29;15,86;27,78;42,41
"TUCHORAZ";1983;51,88;35,84;27,09;68,02;105,34;50,9;24,35;164,52;41,22;15,39;31,18;12,93
"TUCHORAZ";1984;31,83;37,86;32,37;63,69;75,07;41,91;79,55;67,12;89,52;27,38;24,49;13,69
"TUCHORAZ";1985;40,89;30,71;33,42;37,03;81,86;77,63;77,35;91,43;18,35;12,39;59,46;34,5
"TUCHORAZ";1986;48,01;16,98;29,62;37,93;116,29;49,75;83,88;116,04;26,3;40,89;24,85;61,63
"TUCHORAZ";1987;54,33;45,01;30,67;36,49;116,25;115,17;100;98,62;80,89;19,94;35,08;51,84
"TUCHORAZ";1988;33,24;41;57,4;10,22;33,13;110,26;150,75;104,3;63,58;19,04;45,77;69,47
"TUCHORAZ";1989;11,78;31,39;37,14;68,31;27,35;51,7;62,46;47,36;82,4;36,27;31,86;28,83
"TUCHORAZ";1990;11,02;51,41;23,08;73,44;23,7;59,1;5,6;42,81;44,07;30,49;64,85;29,91
"TUCHORAZ";1991;11,6;12,68;35,55;27,71;42,3;100,57;86,77;78,43;20,34;16,65;79,19;58,92
"TUCHORAZ";1992;32,22;32,62;76,55;27,35;15,17;103,72;62,39;71,82;25,04;57,91;31,54;37,46
"TUCHORAZ";1993;34,28;41,33;17,2;19,76;59,39;95,99;115,42;52,35;70,05;56,97;54,98;69,58
"TUCHORAZ";1994;28,39;16,22;72,87;47,69;62,93;31,68;56,5;76,41;50,72;26,59;27,2;64,99
"TUCHORAZ";1995;46,67;35,58;40,03;50,25;116,51;90,21;72,4;104,95;104,08;9,18;36,05;40,32
"TUCHORAZ";1996;8,27;21,1;29,55;27,78;138,9;111,52;121,17;74,46;44,07;33,24;31,83;26,16
"TUCHORAZ";1997;17,99;31,61;48,84;44,9;45,7;106,21;137,13;62,71;23,37;38,51;33,27;47,94
"TUCHORAZ";1998;16,26;8,96;45,16;19,47;19,18;137,64;76,51;29,8;103,18;93,35;36,56;20,09
"TUCHORAZ";1999;32,15;47,14;35,8;26,41;44,9;64,74;106,07;32,69;49,89;24,2;21,86;42,19
"TUCHORAZ";2000;35,66;41,69;122,94;12,21;43,68;63,47;87,21;32,22;29,26;48,08;24,53;17,02
"TUCHORAZ";2001;26,12;41,22;56,25;68,78;98,44;77,6;105,88;91,25;102,06;26,44;54,26;61,05
"TUCHORAZ";2002;22,54;60,33;25,54;33,74;58,67;131,25;130,34;178,97;76,23;75,68;79,69;52,06
"TUCHORAZ";2003;37,14;6,25;8,09;22,54;92,66;40,1;69,61;33,78;44,07;36,96;8,45;42,74
"TUCHORAZ";2004;65,93;28,79;40,86;25,32;59,9;102,85;44,94;57,33;45,95;21,17;73,23;14,41
"TUCHORAZ";2005;52,24;54,08;18,97;27,82;73,59;68,75;153,07;92,52;31,32;13,08;19,07;49,35
"TUCHORAZ";2006;22,43;36,02;64,77;54,77;83,31;122,43;35,73;132,98;14,59;35,66;27,78;25,47
"TUCHORAZ";2007;63,98;36,56;29,88;2,89;67,74;89,88;79,62;60,15;101,01;17,92;84,75;23,84
"TUCHORAZ";2008;26,34;18,35;34,14;47,65;53,39;44,47;71,93;53,18;11,63;42,77;27,89;26,16
"TUCHORAZ";2009;18,03;49,53;61,67;14,7;88,29;84,5;76,73;39,59;14,16;55,38;31,25;63,55
"TUCHORAZ";2010;70,23;15,79;25,83;35,69;109,46;58,02;100,65;167,62;100,07;4,48;65,24;61,7
"TUCHORAZ";2011;39,08;7,92;29,63;21,98;63,94;92,07;153,57;62,43;43,01;47,45;0,82;39,5
"TUCHORAZ";2012;62,71;25,6;13,01;33,62;37,09;65,61;114,79;99,23;42;44,25;45,04;59,86
"TUCHORAZ";2013;60,72;45,71;21,65;26,87;119,79;195,73;47,97;118,85;57,46;44,31;33,17;12,42
"TUCHORAZ";2014;31,82;2,32;46,65;33,01;128,04;27,73;85,55;47,35;98,25;50,95;20,28;36,44
"TUCHORAZ";2015;41,65;4,01;43,82;21,03;46,39;62,93;20,77;82,66;10,44;65,39;71,67;16,29
